Port Name,State,Border,Date,Measure,Value,Season
Port Angeles,Washington,Canada,2019-08-01,Trucks,51,Summer
Port Huron,Michigan,Canada,2019-08-01,Buses,172,Summer
Port Huron,Michigan,Canada,2019-08-01,Cars,166226,Summer
Port Huron,Michigan,Canada,2019-08-01,Trains,281,Summer
Port Huron,Michigan,Canada,2019-08-01,Trucks,68578,Summer
Portal,North Dakota,Canada,2019-08-01,Buses,13,Summer
Portal,North Dakota,Canada,2019-08-01,Cars,9589,Summer
Portal,North Dakota,Canada,2019-08-01,Trains,163,Summer
Portal,North Dakota,Canada,2019-08-01,Trucks,6707,Summer
Porthill,Idaho,Canada,2019-08-01,Buses,1,Summer
Porthill,Idaho,Canada,2019-08-01,Cars,12855,Summer
Porthill,Idaho,Canada,2019-08-01,Trucks,359,Summer
Presidio,Texas,Mexico,2019-08-01,Buses,130,Summer
Presidio,Texas,Mexico,2019-08-01,Cars,56539,Summer
Presidio,Texas,Mexico,2019-08-01,Trucks,806,Summer
Progreso,Texas,Mexico,2019-08-01,Cars,106601,Summer
Progreso,Texas,Mexico,2019-08-01,Trucks,5080,Summer
Raymond,Montana,Canada,2019-08-01,Buses,1,Summer
Raymond,Montana,Canada,2019-08-01,Cars,3092,Summer
Raymond,Montana,Canada,2019-08-01,Trucks,1507,Summer
Richford,Vermont,Canada,2019-08-01,Cars,12127,Summer
Richford,Vermont,Canada,2019-08-01,Trains,15,Summer
Richford,Vermont,Canada,2019-08-01,Trucks,376,Summer
Rio Grande City,Texas,Mexico,2019-08-01,Cars,31098,Summer
Rio Grande City,Texas,Mexico,2019-08-01,Trucks,3488,Summer
Roma,Texas,Mexico,2019-08-01,Buses,42,Summer
Roma,Texas,Mexico,2019-08-01,Cars,55671,Summer
Roma,Texas,Mexico,2019-08-01,Trucks,1088,Summer
Roosville,Montana,Canada,2019-08-01,Buses,1,Summer
Roosville,Montana,Canada,2019-08-01,Cars,24307,Summer
Roosville,Montana,Canada,2019-08-01,Trucks,1012,Summer
Roseau,Minnesota,Canada,2019-08-01,Buses,3,Summer
Roseau,Minnesota,Canada,2019-08-01,Cars,3922,Summer
Roseau,Minnesota,Canada,2019-08-01,Trucks,298,Summer
San Luis,Arizona,Mexico,2019-08-01,Buses,6,Summer
San Luis,Arizona,Mexico,2019-08-01,Cars,234824,Summer
San Luis,Arizona,Mexico,2019-08-01,Trucks,2575,Summer
San Ysidro,California,Mexico,2019-08-01,Buses,3143,Summer
San Ysidro,California,Mexico,2019-08-01,Cars,1288909,Summer
Santa Teresa,New Mexico,Mexico,2019-08-01,Buses,22,Summer
Santa Teresa,New Mexico,Mexico,2019-08-01,Cars,49664,Summer
Santa Teresa,New Mexico,Mexico,2019-08-01,Trucks,11922,Summer
Sarles,North Dakota,Canada,2019-08-01,Buses,2,Summer
Sarles,North Dakota,Canada,2019-08-01,Cars,324,Summer
Sarles,North Dakota,Canada,2019-08-01,Trucks,18,Summer
Sasabe,Arizona,Mexico,2019-08-01,Cars,2055,Summer
Sault Sainte Marie,Michigan,Canada,2019-08-01,Buses,92,Summer
Sault Sainte Marie,Michigan,Canada,2019-08-01,Cars,76257,Summer
Sault Sainte Marie,Michigan,Canada,2019-08-01,Trains,31,Summer
Sault Sainte Marie,Michigan,Canada,2019-08-01,Trucks,3317,Summer
Scobey,Montana,Canada,2019-08-01,Cars,607,Summer
Scobey,Montana,Canada,2019-08-01,Trucks,79,Summer
Sherwood,North Dakota,Canada,2019-08-01,Cars,1632,Summer
Sherwood,North Dakota,Canada,2019-08-01,Trucks,560,Summer
Skagway,Alaska,Canada,2019-08-01,Buses,4616,Summer
Skagway,Alaska,Canada,2019-08-01,Cars,11608,Summer
Skagway,Alaska,Canada,2019-08-01,Trucks,204,Summer
St John,North Dakota,Canada,2019-08-01,Cars,1584,Summer
St John,North Dakota,Canada,2019-08-01,Trucks,115,Summer
Sumas,Washington,Canada,2019-08-01,Buses,10,Summer
Sumas,Washington,Canada,2019-08-01,Cars,85525,Summer
Sumas,Washington,Canada,2019-08-01,Trains,19,Summer
Sumas,Washington,Canada,2019-08-01,Trucks,13827,Summer
Sweetgrass,Montana,Canada,2019-08-01,Buses,9,Summer
Sweetgrass,Montana,Canada,2019-08-01,Cars,21346,Summer
Sweetgrass,Montana,Canada,2019-08-01,Trains,39,Summer
Sweetgrass,Montana,Canada,2019-08-01,Trucks,12013,Summer
Tecate,California,Mexico,2019-08-01,Cars,78092,Summer
Tecate,California,Mexico,2019-08-01,Trucks,6006,Summer
Tornillo,Texas,Mexico,2019-08-01,Cars,37669,Summer
Trout River,New York,Canada,2019-08-01,Cars,17706,Summer
Trout River,New York,Canada,2019-08-01,Trains,49,Summer
Trout River,New York,Canada,2019-08-01,Trucks,1395,Summer
Turner,Montana,Canada,2019-08-01,Cars,1038,Summer
Turner,Montana,Canada,2019-08-01,Trucks,69,Summer
Van Buren,Maine,Canada,2019-08-01,Cars,14562,Summer
Van Buren,Maine,Canada,2019-08-01,Trains,37,Summer
Van Buren,Maine,Canada,2019-08-01,Trucks,1817,Summer
Vanceboro,Maine,Canada,2019-08-01,Cars,2602,Summer
Vanceboro,Maine,Canada,2019-08-01,Trains,26,Summer
Vanceboro,Maine,Canada,2019-08-01,Trucks,94,Summer
Walhalla,North Dakota,Canada,2019-08-01,Cars,3928,Summer
Walhalla,North Dakota,Canada,2019-08-01,Trucks,990,Summer
Warroad,Minnesota,Canada,2019-08-01,Cars,11401,Summer
Warroad,Minnesota,Canada,2019-08-01,Trucks,360,Summer
Westhope,North Dakota,Canada,2019-08-01,Cars,1035,Summer
Westhope,North Dakota,Canada,2019-08-01,Trucks,493,Summer
Whitlash,Montana,Canada,2019-08-01,Cars,62,Summer
Wildhorse,Montana,Canada,2019-08-01,Cars,2106,Summer
Wildhorse,Montana,Canada,2019-08-01,Trucks,208,Summer
Willow Creek,Montana,Canada,2019-08-01,Cars,333,Summer
Alcan,Alaska,Canada,2019-09-01,Buses,6,Fall
Alcan,Alaska,Canada,2019-09-01,Cars,3963,Fall
Alcan,Alaska,Canada,2019-09-01,Trucks,674,Fall
Alexandria Bay,New York,Canada,2019-09-01,Buses,83,Fall
Alexandria Bay,New York,Canada,2019-09-01,Cars,55664,Fall
Alexandria Bay,New York,Canada,2019-09-01,Trucks,16554,Fall
Algonac,Michigan,Canada,2019-09-01,Cars,4704,Fall
Ambrose,North Dakota,Canada,2019-09-01,Cars,121,Fall
Anacortes,Washington,Canada,2019-09-01,Buses,21,Fall
Anacortes,Washington,Canada,2019-09-01,Cars,3104,Fall
Andrade,California,Mexico,2019-09-01,Cars,47616,Fall
Antler,North Dakota,Canada,2019-09-01,Cars,672,Fall
Antler,North Dakota,Canada,2019-09-01,Trucks,243,Fall
Baudette,Minnesota,Canada,2019-09-01,Buses,7,Fall
Baudette,Minnesota,Canada,2019-09-01,Cars,14988,Fall
Baudette,Minnesota,Canada,2019-09-01,Trucks,337,Fall
Beecher Falls,Vermont,Canada,2019-09-01,Cars,6202,Fall
Beecher Falls,Vermont,Canada,2019-09-01,Trucks,818,Fall
Blaine,Washington,Canada,2019-09-01,Buses,1322,Fall
Blaine,Washington,Canada,2019-09-01,Cars,335912,Fall
Blaine,Washington,Canada,2019-09-01,Trains,192,Fall
Blaine,Washington,Canada,2019-09-01,Trucks,30179,Fall
Boundary,Washington,Canada,2019-09-01,Cars,2461,Fall
Boundary,Washington,Canada,2019-09-01,Trains,25,Fall
Boundary,Washington,Canada,2019-09-01,Trucks,25,Fall
Bridgewater,Maine,Canada,2019-09-01,Cars,3008,Fall
Bridgewater,Maine,Canada,2019-09-01,Trucks,256,Fall
Brownsville,Texas,Mexico,2019-09-01,Buses,506,Fall
Brownsville,Texas,Mexico,2019-09-01,Cars,384121,Fall
Brownsville,Texas,Mexico,2019-09-01,Trains,91,Fall
Brownsville,Texas,Mexico,2019-09-01,Trucks,23551,Fall
Buffalo Niagara Falls,New York,Canada,2019-09-01,Buses,1596,Fall
Buffalo Niagara Falls,New York,Canada,2019-09-01,Cars,432387,Fall
Buffalo Niagara Falls,New York,Canada,2019-09-01,Trains,155,Fall
Buffalo Niagara Falls,New York,Canada,2019-09-01,Trucks,76953,Fall
Calais,Maine,Canada,2019-09-01,Buses,34,Fall
Calais,Maine,Canada,2019-09-01,Cars,61341,Fall
Calais,Maine,Canada,2019-09-01,Trains,6,Fall
Calais,Maine,Canada,2019-09-01,Trucks,5710,Fall
Calexico,California,Mexico,2019-09-01,Cars,413730,Fall
Calexico East,California,Mexico,2019-09-01,Buses,170,Fall
Calexico East,California,Mexico,2019-09-01,Cars,263272,Fall
Calexico East,California,Mexico,2019-09-01,Trains,20,Fall
Calexico East,California,Mexico,2019-09-01,Trucks,30021,Fall
Cape Vincent,New York,Canada,2019-09-01,Cars,1199,Fall
Carbury,North Dakota,Canada,2019-09-01,Cars,936,Fall
Carbury,North Dakota,Canada,2019-09-01,Trucks,228,Fall
Champlain Rouses Point,New York,Canada,2019-09-01,Buses,608,Fall
Champlain Rouses Point,New York,Canada,2019-09-01,Cars,87606,Fall
Champlain Rouses Point,New York,Canada,2019-09-01,Trains,73,Fall
Champlain Rouses Point,New York,Canada,2019-09-01,Trucks,26601,Fall
Columbus,New Mexico,Mexico,2019-09-01,Buses,98,Fall
Columbus,New Mexico,Mexico,2019-09-01,Cars,31547,Fall
Columbus,New Mexico,Mexico,2019-09-01,Trucks,2054,Fall
Dalton Cache,Alaska,Canada,2019-09-01,Buses,11,Fall
Dalton Cache,Alaska,Canada,2019-09-01,Cars,2141,Fall
Dalton Cache,Alaska,Canada,2019-09-01,Trucks,94,Fall
Danville,Washington,Canada,2019-09-01,Cars,2799,Fall
Danville,Washington,Canada,2019-09-01,Trucks,51,Fall
Del Bonita,Montana,Canada,2019-09-01,Cars,1521,Fall
Del Bonita,Montana,Canada,2019-09-01,Trucks,48,Fall
Del Rio,Texas,Mexico,2019-09-01,Buses,1,Fall
Del Rio,Texas,Mexico,2019-09-01,Cars,125699,Fall
Del Rio,Texas,Mexico,2019-09-01,Trucks,6165,Fall
Derby Line,Vermont,Canada,2019-09-01,Buses,189,Fall
Derby Line,Vermont,Canada,2019-09-01,Cars,44496,Fall
Derby Line,Vermont,Canada,2019-09-01,Trucks,8162,Fall
Detroit,Michigan,Canada,2019-09-01,Buses,752,Fall
Detroit,Michigan,Canada,2019-09-01,Cars,347419,Fall
Detroit,Michigan,Canada,2019-09-01,Trains,147,Fall
Detroit,Michigan,Canada,2019-09-01,Trucks,131060,Fall
Douglas,Arizona,Mexico,2019-09-01,Buses,217,Fall
Douglas,Arizona,Mexico,2019-09-01,Cars,126808,Fall
Douglas,Arizona,Mexico,2019-09-01,Trucks,2165,Fall
Dunseith,North Dakota,Canada,2019-09-01,Buses,8,Fall
Dunseith,North Dakota,Canada,2019-09-01,Cars,4683,Fall
Dunseith,North Dakota,Canada,2019-09-01,Trucks,2006,Fall
Eagle Pass,Texas,Mexico,2019-09-01,Buses,286,Fall
Eagle Pass,Texas,Mexico,2019-09-01,Cars,231478,Fall
Eagle Pass,Texas,Mexico,2019-09-01,Trains,284,Fall
Eagle Pass,Texas,Mexico,2019-09-01,Trucks,14224,Fall
Eastport,Idaho,Canada,2019-09-01,Buses,2,Fall
Eastport,Idaho,Canada,2019-09-01,Cars,9650,Fall
Eastport,Idaho,Canada,2019-09-01,Trains,74,Fall
Eastport,Idaho,Canada,2019-09-01,Trucks,4644,Fall
Eastport,Maine,Canada,2019-09-01,Buses,3,Fall
Eastport,Maine,Canada,2019-09-01,Cars,14656,Fall
Eastport,Maine,Canada,2019-09-01,Trucks,234,Fall
El Paso,Texas,Mexico,2019-09-01,Buses,1605,Fall
El Paso,Texas,Mexico,2019-09-01,Cars,899295,Fall
El Paso,Texas,Mexico,2019-09-01,Trains,135,Fall
El Paso,Texas,Mexico,2019-09-01,Trucks,65559,Fall
Ferry,Washington,Canada,2019-09-01,Cars,1109,Fall
Ferry,Washington,Canada,2019-09-01,Trucks,5,Fall
Fort Fairfield,Maine,Canada,2019-09-01,Cars,8753,Fall
Fort Fairfield,Maine,Canada,2019-09-01,Trucks,604,Fall
Fort Kent,Maine,Canada,2019-09-01,Buses,1,Fall
Fort Kent,Maine,Canada,2019-09-01,Cars,9108,Fall
Fort Kent,Maine,Canada,2019-09-01,Trucks,1102,Fall
Fortuna,North Dakota,Canada,2019-09-01,Cars,1217,Fall
Fortuna,North Dakota,Canada,2019-09-01,Trucks,423,Fall
Friday Harbor,Washington,Canada,2019-09-01,Cars,409,Fall
Frontier,Washington,Canada,2019-09-01,Buses,8,Fall
Frontier,Washington,Canada,2019-09-01,Cars,3307,Fall
Frontier,Washington,Canada,2019-09-01,Trucks,1960,Fall
Grand Portage,Minnesota,Canada,2019-09-01,Buses,38,Fall
Grand Portage,Minnesota,Canada,2019-09-01,Cars,18806,Fall
Grand Portage,Minnesota,Canada,2019-09-01,Trucks,1036,Fall
Hannah,North Dakota,Canada,2019-09-01,Cars,78,Fall
Hansboro,North Dakota,Canada,2019-09-01,Buses,2,Fall
Hansboro,North Dakota,Canada,2019-09-01,Cars,554,Fall
Hansboro,North Dakota,Canada,2019-09-01,Trucks,12,Fall
Hidalgo,Texas,Mexico,2019-09-01,Buses,1709,Fall
Hidalgo,Texas,Mexico,2019-09-01,Cars,311340,Fall
Hidalgo,Texas,Mexico,2019-09-01,Trucks,53387,Fall
Highgate Springs,Vermont,Canada,2019-09-01,Buses,297,Fall
Highgate Springs,Vermont,Canada,2019-09-01,Cars,44250,Fall
Highgate Springs,Vermont,Canada,2019-09-01,Trains,17,Fall
Highgate Springs,Vermont,Canada,2019-09-01,Trucks,8369,Fall
Houlton,Maine,Canada,2019-09-01,Buses,47,Fall
Houlton,Maine,Canada,2019-09-01,Cars,19802,Fall
Houlton,Maine,Canada,2019-09-01,Trucks,7508,Fall
International Falls,Minnesota,Canada,2019-09-01,Buses,21,Fall
International Falls,Minnesota,Canada,2019-09-01,Cars,33817,Fall
International Falls,Minnesota,Canada,2019-09-01,Trains,354,Fall
International Falls,Minnesota,Canada,2019-09-01,Trucks,1246,Fall
Jackman,Maine,Canada,2019-09-01,Buses,10,Fall
Jackman,Maine,Canada,2019-09-01,Cars,14090,Fall
Jackman,Maine,Canada,2019-09-01,Trains,36,Fall
Jackman,Maine,Canada,2019-09-01,Trucks,5854,Fall
Kenneth G Ward,Washington,Canada,2019-09-01,Cars,47160,Fall
Kenneth G Ward,Washington,Canada,2019-09-01,Trucks,3625,Fall
Ketchikan,Alaska,Canada,2019-09-01,Cars,210,Fall
Lancaster,Minnesota,Canada,2019-09-01,Cars,2111,Fall
Lancaster,Minnesota,Canada,2019-09-01,Trucks,591,Fall
Laredo,Texas,Mexico,2019-09-01,Buses,2725,Fall
Laredo,Texas,Mexico,2019-09-01,Cars,408279,Fall
Laredo,Texas,Mexico,2019-09-01,Trains,373,Fall
Laredo,Texas,Mexico,2019-09-01,Trucks,191469,Fall
Laurier,Washington,Canada,2019-09-01,Buses,3,Fall
Laurier,Washington,Canada,2019-09-01,Cars,4005,Fall
Laurier,Washington,Canada,2019-09-01,Trains,12,Fall
Laurier,Washington,Canada,2019-09-01,Trucks,465,Fall
Limestone,Maine,Canada,2019-09-01,Cars,1205,Fall
Limestone,Maine,Canada,2019-09-01,Trucks,423,Fall
Lukeville,Arizona,Mexico,2019-09-01,Buses,60,Fall
Lukeville,Arizona,Mexico,2019-09-01,Cars,34457,Fall
Lukeville,Arizona,Mexico,2019-09-01,Trucks,29,Fall
Madawaska,Maine,Canada,2019-09-01,Buses,1,Fall
Madawaska,Maine,Canada,2019-09-01,Cars,30468,Fall
Madawaska,Maine,Canada,2019-09-01,Trucks,202,Fall
Maida,North Dakota,Canada,2019-09-01,Cars,676,Fall
Maida,North Dakota,Canada,2019-09-01,Trucks,59,Fall
Massena,New York,Canada,2019-09-01,Buses,268,Fall
Massena,New York,Canada,2019-09-01,Cars,76089,Fall
Massena,New York,Canada,2019-09-01,Trucks,2438,Fall
Metaline Falls,Washington,Canada,2019-09-01,Buses,2,Fall
Metaline Falls,Washington,Canada,2019-09-01,Cars,2713,Fall
Metaline Falls,Washington,Canada,2019-09-01,Trucks,303,Fall
Morgan,Montana,Canada,2019-09-01,Cars,572,Fall
Morgan,Montana,Canada,2019-09-01,Trucks,2,Fall
Naco,Arizona,Mexico,2019-09-01,Cars,29177,Fall
Naco,Arizona,Mexico,2019-09-01,Trucks,297,Fall
Neche,North Dakota,Canada,2019-09-01,Cars,2783,Fall
Neche,North Dakota,Canada,2019-09-01,Trucks,766,Fall
Nighthawk,Washington,Canada,2019-09-01,Cars,540,Fall
Nogales,Arizona,Mexico,2019-09-01,Buses,776,Fall
Nogales,Arizona,Mexico,2019-09-01,Cars,285792,Fall
Nogales,Arizona,Mexico,2019-09-01,Trains,56,Fall
Nogales,Arizona,Mexico,2019-09-01,Trucks,17151,Fall
Noonan,North Dakota,Canada,2019-09-01,Cars,2215,Fall
Noonan,North Dakota,Canada,2019-09-01,Trucks,234,Fall
Northgate,North Dakota,Canada,2019-09-01,Cars,1074,Fall
Northgate,North Dakota,Canada,2019-09-01,Trains,14,Fall
Northgate,North Dakota,Canada,2019-09-01,Trucks,990,Fall
Norton,Vermont,Canada,2019-09-01,Cars,2436,Fall
Norton,Vermont,Canada,2019-09-01,Trains,20,Fall
Norton,Vermont,Canada,2019-09-01,Trucks,949,Fall
Ogdensburg,New York,Canada,2019-09-01,Buses,9,Fall
Ogdensburg,New York,Canada,2019-09-01,Cars,25181,Fall
Ogdensburg,New York,Canada,2019-09-01,Trucks,3517,Fall
Opheim,Montana,Canada,2019-09-01,Buses,1,Fall
Opheim,Montana,Canada,2019-09-01,Cars,231,Fall
Opheim,Montana,Canada,2019-09-01,Trucks,2,Fall
Oroville,Washington,Canada,2019-09-01,Buses,9,Fall
Oroville,Washington,Canada,2019-09-01,Cars,18809,Fall
Oroville,Washington,Canada,2019-09-01,Trucks,2332,Fall
Otay Mesa,California,Mexico,2019-09-01,Buses,331,Fall
Otay Mesa,California,Mexico,2019-09-01,Cars,543742,Fall
Otay Mesa,California,Mexico,2019-09-01,Trains,20,Fall
Otay Mesa,California,Mexico,2019-09-01,Trucks,79842,Fall
Pembina,North Dakota,Canada,2019-09-01,Buses,55,Fall
Pembina,North Dakota,Canada,2019-09-01,Cars,21006,Fall
Pembina,North Dakota,Canada,2019-09-01,Trains,132,Fall
Pembina,North Dakota,Canada,2019-09-01,Trucks,18954,Fall
Piegan,Montana,Canada,2019-09-01,Buses,5,Fall
Piegan,Montana,Canada,2019-09-01,Cars,13774,Fall
Piegan,Montana,Canada,2019-09-01,Trucks,130,Fall
Pinecreek,Minnesota,Canada,2019-09-01,Cars,313,Fall
Pinecreek,Minnesota,Canada,2019-09-01,Trucks,20,Fall
Point Roberts,Washington,Canada,2019-09-01,Buses,42,Fall
Point Roberts,Washington,Canada,2019-09-01,Cars,78500,Fall
Point Roberts,Washington,Canada,2019-09-01,Trucks,1052,Fall
Port Angeles,Washington,Canada,2019-09-01,Buses,15,Fall
Port Angeles,Washington,Canada,2019-09-01,Cars,7645,Fall
Port Angeles,Washington,Canada,2019-09-01,Trucks,45,Fall
Port Huron,Michigan,Canada,2019-09-01,Buses,170,Fall
Port Huron,Michigan,Canada,2019-09-01,Cars,127709,Fall
Port Huron,Michigan,Canada,2019-09-01,Trains,250,Fall
Port Huron,Michigan,Canada,2019-09-01,Trucks,68602,Fall
Portal,North Dakota,Canada,2019-09-01,Buses,15,Fall
Portal,North Dakota,Canada,2019-09-01,Cars,6417,Fall
Portal,North Dakota,Canada,2019-09-01,Trains,142,Fall
Portal,North Dakota,Canada,2019-09-01,Trucks,6270,Fall
Porthill,Idaho,Canada,2019-09-01,Buses,3,Fall
Porthill,Idaho,Canada,2019-09-01,Cars,10349,Fall
Porthill,Idaho,Canada,2019-09-01,Trucks,323,Fall
Presidio,Texas,Mexico,2019-09-01,Buses,125,Fall
Presidio,Texas,Mexico,2019-09-01,Cars,56328,Fall
Presidio,Texas,Mexico,2019-09-01,Trucks,833,Fall
Progreso,Texas,Mexico,2019-09-01,Cars,104511,Fall
Progreso,Texas,Mexico,2019-09-01,Trucks,4526,Fall
Raymond,Montana,Canada,2019-09-01,Cars,1970,Fall
Raymond,Montana,Canada,2019-09-01,Trucks,1435,Fall
Richford,Vermont,Canada,2019-09-01,Cars,8835,Fall
Richford,Vermont,Canada,2019-09-01,Trains,14,Fall
Richford,Vermont,Canada,2019-09-01,Trucks,355,Fall
Rio Grande City,Texas,Mexico,2019-09-01,Cars,32571,Fall
Rio Grande City,Texas,Mexico,2019-09-01,Trucks,3070,Fall
Roma,Texas,Mexico,2019-09-01,Buses,47,Fall
Roma,Texas,Mexico,2019-09-01,Cars,60818,Fall
Roma,Texas,Mexico,2019-09-01,Trucks,974,Fall
Roosville,Montana,Canada,2019-09-01,Buses,2,Fall
Roosville,Montana,Canada,2019-09-01,Cars,13339,Fall
Roosville,Montana,Canada,2019-09-01,Trucks,967,Fall
Roseau,Minnesota,Canada,2019-09-01,Cars,3338,Fall
Roseau,Minnesota,Canada,2019-09-01,Trucks,314,Fall
San Luis,Arizona,Mexico,2019-09-01,Buses,8,Fall
San Luis,Arizona,Mexico,2019-09-01,Cars,224540,Fall
San Luis,Arizona,Mexico,2019-09-01,Trucks,2536,Fall
San Ysidro,California,Mexico,2019-09-01,Buses,3582,Fall
San Ysidro,California,Mexico,2019-09-01,Cars,1263831,Fall
Santa Teresa,New Mexico,Mexico,2019-09-01,Buses,16,Fall
Santa Teresa,New Mexico,Mexico,2019-09-01,Cars,43162,Fall
Santa Teresa,New Mexico,Mexico,2019-09-01,Trucks,11377,Fall
Sarles,North Dakota,Canada,2019-09-01,Buses,6,Fall
Sarles,North Dakota,Canada,2019-09-01,Cars,265,Fall
Sarles,North Dakota,Canada,2019-09-01,Trucks,16,Fall
Sasabe,Arizona,Mexico,2019-09-01,Cars,2182,Fall
Sault Sainte Marie,Michigan,Canada,2019-09-01,Buses,105,Fall
Sault Sainte Marie,Michigan,Canada,2019-09-01,Cars,61275,Fall
Sault Sainte Marie,Michigan,Canada,2019-09-01,Trains,30,Fall
Sault Sainte Marie,Michigan,Canada,2019-09-01,Trucks,3399,Fall
Scobey,Montana,Canada,2019-09-01,Cars,457,Fall
Scobey,Montana,Canada,2019-09-01,Trucks,23,Fall
Sherwood,North Dakota,Canada,2019-09-01,Cars,1280,Fall
Sherwood,North Dakota,Canada,2019-09-01,Trucks,500,Fall
Skagway,Alaska,Canada,2019-09-01,Buses,1557,Fall
Skagway,Alaska,Canada,2019-09-01,Cars,7947,Fall
Skagway,Alaska,Canada,2019-09-01,Trucks,203,Fall
St John,North Dakota,Canada,2019-09-01,Buses,1,Fall
St John,North Dakota,Canada,2019-09-01,Cars,1221,Fall
St John,North Dakota,Canada,2019-09-01,Trucks,66,Fall
Sumas,Washington,Canada,2019-09-01,Buses,35,Fall
Sumas,Washington,Canada,2019-09-01,Cars,75965,Fall
Sumas,Washington,Canada,2019-09-01,Trains,19,Fall
Sumas,Washington,Canada,2019-09-01,Trucks,12554,Fall
Sweetgrass,Montana,Canada,2019-09-01,Buses,8,Fall
Sweetgrass,Montana,Canada,2019-09-01,Cars,15168,Fall
Sweetgrass,Montana,Canada,2019-09-01,Trains,32,Fall
Sweetgrass,Montana,Canada,2019-09-01,Trucks,11710,Fall
Tecate,California,Mexico,2019-09-01,Cars,79777,Fall
Tecate,California,Mexico,2019-09-01,Trucks,5027,Fall
Tornillo,Texas,Mexico,2019-09-01,Cars,35482,Fall
Trout River,New York,Canada,2019-09-01,Cars,13515,Fall
Trout River,New York,Canada,2019-09-01,Trains,54,Fall
Trout River,New York,Canada,2019-09-01,Trucks,1341,Fall
Turner,Montana,Canada,2019-09-01,Cars,580,Fall
Turner,Montana,Canada,2019-09-01,Trucks,62,Fall
Van Buren,Maine,Canada,2019-09-01,Cars,12776,Fall
Van Buren,Maine,Canada,2019-09-01,Trains,37,Fall
Van Buren,Maine,Canada,2019-09-01,Trucks,1674,Fall
Vanceboro,Maine,Canada,2019-09-01,Cars,2121,Fall
Vanceboro,Maine,Canada,2019-09-01,Trains,27,Fall
Vanceboro,Maine,Canada,2019-09-01,Trucks,101,Fall
Walhalla,North Dakota,Canada,2019-09-01,Buses,1,Fall
Walhalla,North Dakota,Canada,2019-09-01,Cars,2802,Fall
Walhalla,North Dakota,Canada,2019-09-01,Trucks,910,Fall
Warroad,Minnesota,Canada,2019-09-01,Buses,43,Fall
Warroad,Minnesota,Canada,2019-09-01,Cars,8633,Fall
Warroad,Minnesota,Canada,2019-09-01,Trucks,447,Fall
Westhope,North Dakota,Canada,2019-09-01,Cars,706,Fall
Westhope,North Dakota,Canada,2019-09-01,Trucks,605,Fall
Whitlash,Montana,Canada,2019-09-01,Cars,41,Fall
Wildhorse,Montana,Canada,2019-09-01,Cars,1157,Fall
Wildhorse,Montana,Canada,2019-09-01,Trucks,175,Fall
Willow Creek,Montana,Canada,2019-09-01,Cars,206,Fall
Alcan,Alaska,Canada,2019-10-01,Cars,1781,Fall
Alcan,Alaska,Canada,2019-10-01,Trucks,525,Fall
Alexandria Bay,New York,Canada,2019-10-01,Buses,78,Fall
Alexandria Bay,New York,Canada,2019-10-01,Cars,54522,Fall
Alexandria Bay,New York,Canada,2019-10-01,Trucks,17932,Fall
Algonac,Michigan,Canada,2019-10-01,Cars,4258,Fall
Ambrose,North Dakota,Canada,2019-10-01,Cars,84,Fall
Anacortes,Washington,Canada,2019-10-01,Buses,1,Fall
Anacortes,Washington,Canada,2019-10-01,Cars,2730,Fall
Andrade,California,Mexico,2019-10-01,Cars,49823,Fall
Antler,North Dakota,Canada,2019-10-01,Cars,581,Fall
Antler,North Dakota,Canada,2019-10-01,Trucks,278,Fall
Baudette,Minnesota,Canada,2019-10-01,Buses,6,Fall
Baudette,Minnesota,Canada,2019-10-01,Cars,14077,Fall
Baudette,Minnesota,Canada,2019-10-01,Trucks,271,Fall
Beecher Falls,Vermont,Canada,2019-10-01,Cars,4927,Fall
Beecher Falls,Vermont,Canada,2019-10-01,Trucks,785,Fall
Blaine,Washington,Canada,2019-10-01,Buses,1091,Fall
Blaine,Washington,Canada,2019-10-01,Cars,321819,Fall
Blaine,Washington,Canada,2019-10-01,Trains,231,Fall
Blaine,Washington,Canada,2019-10-01,Trucks,31107,Fall
Boundary,Washington,Canada,2019-10-01,Cars,2472,Fall
Boundary,Washington,Canada,2019-10-01,Trains,26,Fall
Boundary,Washington,Canada,2019-10-01,Trucks,22,Fall
Bridgewater,Maine,Canada,2019-10-01,Cars,3083,Fall
Bridgewater,Maine,Canada,2019-10-01,Trucks,394,Fall
Brownsville,Texas,Mexico,2019-10-01,Buses,493,Fall
Brownsville,Texas,Mexico,2019-10-01,Cars,389573,Fall
Brownsville,Texas,Mexico,2019-10-01,Trains,88,Fall
Brownsville,Texas,Mexico,2019-10-01,Trucks,25702,Fall
Buffalo Niagara Falls,New York,Canada,2019-10-01,Buses,1491,Fall
Buffalo Niagara Falls,New York,Canada,2019-10-01,Cars,415872,Fall
Buffalo Niagara Falls,New York,Canada,2019-10-01,Trains,197,Fall
Buffalo Niagara Falls,New York,Canada,2019-10-01,Trucks,80295,Fall
Calais,Maine,Canada,2019-10-01,Buses,14,Fall
Calais,Maine,Canada,2019-10-01,Cars,58303,Fall
Calais,Maine,Canada,2019-10-01,Trains,15,Fall
Calais,Maine,Canada,2019-10-01,Trucks,6361,Fall
Calexico,California,Mexico,2019-10-01,Cars,444291,Fall
Calexico East,California,Mexico,2019-10-01,Buses,107,Fall
Calexico East,California,Mexico,2019-10-01,Cars,275461,Fall
Calexico East,California,Mexico,2019-10-01,Trains,21,Fall
